                                                                     
                                                                     
                                                                     
                                             
59.772	25321
59.816	25081
59.856	26823
59.892	24903
59.934	25453
59.977	27206
60.022	25097
60.067	26112
60.112	24695
60.151	25268
60.191	27011
60.236	26878
60.281	25042
60.325	25589
60.37	25364
60.41	26959
60.446	25757
60.488	27304
60.531	24824
60.576	25234
60.621	24538
60.666	25382
60.706	26501
60.746	26862
60.79	25363
60.835	27227
60.88	26284
60.925	25558
60.964	25940
61.001	26382
61.042	26536
61.086	27686
61.131	25725
61.176	26907
61.221	25573
61.261	26259
61.301	25302
61.346	27098
61.391	26266
61.435	25677
61.48	25829
61.519	26215
61.556	25651
61.598	25514
61.642	26576
61.686	25528
61.731	25431
61.776	26159
61.816	26328
61.856	26701
61.901	25013
61.946	26434
61.991	25203
62.035	26330
62.074	25850
62.111	26603
62.152	25430
62.196	26732
62.241	25895
62.286	26907
62.331	25036
62.371	26398
62.411	25933
62.456	26125
62.501	25834
62.546	26191
62.59	26330
62.629	27085
62.666	26494
62.707	26403
62.751	26599
62.796	25718
62.841	26729
62.886	24227
62.926	25252
62.966	24801
63.011	24880
63.056	24723
63.101	24891
63.146	25083
63.185	22340
63.223	28295
63.264	26092
63.308	25692
63.353	27577
63.398	24840
63.443	25996
63.483	26526
63.523	27047
63.568	24514
63.613	25657
63.658	26782
63.702	25700
63.742	26012
63.778	25769
63.82	25033
63.864	26221
63.909	25284
63.954	27110
63.999	26558
64.039	25494
64.079	24978
64.124	24837
64.168	26683
64.213	25299
64.258	27251
64.297	26367
64.333	26445
64.375	24979
64.419	25221
64.464	27643
64.509	26035
64.554	25168
64.594	25635
64.634	25751
64.679	25485
64.723	26777
64.768	25109
64.813	26964
64.852	26531
64.888	25663
64.93	26357
64.974	27024
65.019	27109
65.064	27021
65.109	27004
65.149	25516
65.19	25294
65.234	25889
65.279	25992
65.324	25080
65.369	26540
65.408	25834
65.444	25784
65.486	27170
65.53	25642
65.575	25958
65.62	24889
65.665	25612
65.705	26758
65.746	24658
65.79	26622
65.835	25270
65.88	25991
65.925	25035
65.964	25676
66.001	25453
66.043	26210
66.087	27855
66.132	26464
66.177	26384
66.222	26577
66.262	26294
66.302	24929
66.347	25141
66.391	26225
66.436	25161
66.481	24554
66.52	26343
66.557	26391
66.598	26008
66.642	27041
66.687	24894
66.732	25443
66.777	26509
66.817	24580
66.858	25275
66.902	26640
66.947	26227
66.992	24177
